CITY,STATE
Stepenitztal,Mecklenburg-Vorpommern
Stephanskirchen,Bayern
Stephansposching,Bayern
Sterley,Schleswig-Holstein
Sternberg,Mecklenburg-Vorpommern
Sternenfels,Baden-Württemberg
Sterup,Schleswig-Holstein
Stetten,Baden-Württemberg
Stetten am kalten Markt,Baden-Württemberg
Stettfeld,Bayern
Steyerberg,Niedersachsen
Stimpfach,Baden-Württemberg
Stinstedt,Niedersachsen
Stockach,Baden-Württemberg
Stockelsdorf,Schleswig-Holstein
Stockheim,Bayern
Stöckse,Niedersachsen
Stockstadt am Main,Bayern
Stockstadt am Rhein,Hessen
Stödtlen,Baden-Württemberg
Stoeckach,Baden-Württemberg
Stoeckse,Niedersachsen
Stoedtlen,Baden-Württemberg
Stoernstein,Bayern
Stoessen,Sachsen-Anhalt
Stoeßen,Sachsen-Anhalt
Stoetten am Auerberg,Bayern
Stoettwang,Bayern
Stoetze,Niedersachsen
Stolberg,Nordrhein-Westfalen
Stolberg (Rhld.),Nordrhein-Westfalen
Stolk,Schleswig-Holstein
Stollberg/Erzgeb.,Sachsen
Stolpen,Sachsen
Stoltebuell,Schleswig-Holstein
Stoltebüll,Schleswig-Holstein
Stolzenau,Niedersachsen
Storkow,Brandenburg
Störnstein,Bayern
Stössen,Sachsen-Anhalt
Stößen,Sachsen-Anhalt
Stötten am Auerberg,Bayern
Stöttwang,Bayern
Straelen,Nordrhein-Westfalen
Stralsund,Mecklenburg-Vorpommern
Strasburg,Mecklenburg-Vorpommern
Strassberg,Baden-Württemberg
Straßberg,Baden-Württemberg
Strassenhaus,Rheinland-Pfalz
Straßenhaus,Rheinland-Pfalz
Strasskirchen,Bayern
Straßkirchen,Bayern
Strasslach-Dingharting,Bayern
Straßlach-Dingharting,Bayern
Straubenhardt,Baden-Württemberg
Straubing,Bayern
Straupitz,Brandenburg
Strausberg,Brandenburg
Straussfurt,Thüringen
Straußfurt,Thüringen
Strehla,Sachsen
Striegistal,Sachsen
Stromberg,Rheinland-Pfalz
Strullendorf,Bayern
Struppen,Sachsen
Struvenhuetten,Schleswig-Holstein
Struvenhütten,Schleswig-Holstein
Struxdorf,Schleswig-Holstein
Stubenberg,Bayern
Stuehlingen,Baden-Württemberg
Stuetzengruen,Sachsen
Stühlingen,Baden-Württemberg
Stuhr,Niedersachsen
Stulln,Bayern
Stutensee,Baden-Württemberg
Stuttgart,Baden-Württemberg
Stuttgart/Leinfelden-Echterdingen,Baden-Württemberg
Stützengrün,Sachsen
Südbrookmerland,Niedersachsen
Südeichsfeld,Thüringen
Süderau,Schleswig-Holstein
Süderbrarup,Schleswig-Holstein
Suderburg,Niedersachsen
Südergellersen,Niedersachsen
Süderhackstedt,Schleswig-Holstein
Süderhastedt,Schleswig-Holstein
Süderlügum,Schleswig-Holstein
Süderoog,Schleswig-Holstein
Südfall,Schleswig-Holstein
Südharz,Sachsen-Anhalt
Südliches Anhalt,Sachsen-Anhalt
Südliches Anhalt u.a.,Sachsen-Anhalt
Südlohn,Nordrhein-Westfalen
Suedbrookmerland,Niedersachsen
Suedeichsfeld,Thüringen
Suederau,Schleswig-Holstein
Suederbrarup,Schleswig-Holstein
Suedergellersen,Niedersachsen
Suederhackstedt,Schleswig-Holstein
Suederhastedt,Schleswig-Holstein
Suederluegum,Schleswig-Holstein
Suederoog,Schleswig-Holstein
Suedfall,Schleswig-Holstein
Suedharz,Sachsen-Anhalt
Suedliches Anhalt,Sachsen-Anhalt
Suedliches Anhalt u.a.,Sachsen-Anhalt
Suedlohn,Nordrhein-Westfalen
Suelfeld,Schleswig-Holstein
Suelzetal,Sachsen-Anhalt
Suenching,Bayern
Suepplingen,Niedersachsen
Suepplingenburg,Niedersachsen
Suesel,Schleswig-Holstein
Suessen,Baden-Württemberg
Sueßen,Baden-Württemberg
Suestedt,Niedersachsen
Sugenheim,Bayern
Suhl,Thüringen
Suhlendorf,Niedersachsen
Sukow,Mecklenburg-Vorpommern
Sülfeld,Schleswig-Holstein
Sulingen,Niedersachsen
Sulz am Neckar,Baden-Württemberg
Sulzbach,Hessen
Sulzbach (Taunus),Hessen
Sulzbach am Main,Bayern
Sulzbach an der Murr,Baden-Württemberg
Sulzbach Rosenberg,Bayern
Sulzbach-Laufen,Baden-Württemberg
Sulzbach-Rosenberg,Bayern
Sulzbach/Saar,Saarland
Sulzberg,Bayern
Sulzburg,Baden-Württemberg
Sulzdorf a.d. Lederhecke,Bayern
Sulzemoos,Bayern
Sülzetal,Sachsen-Anhalt
Sulzfeld,Baden-Württemberg
Sulzheim,Bayern
Sünching,Bayern
Sundern,Nordrhein-Westfalen
Süpplingen,Niedersachsen
Süpplingenburg,Niedersachsen
Surberg,Bayern
Surwold,Niedersachsen
Süsel,Schleswig-Holstein
Süssen,Baden-Württemberg
Süßen,Baden-Württemberg
Süstedt,Niedersachsen
Sustrum,Niedersachsen
Suthfeld,Niedersachsen
Swisttal,Nordrhein-Westfalen
Syke,Niedersachsen
Sylt,Schleswig-Holstein
Syrgenstein,Bayern
Taarstedt,Schleswig-Holstein
Tabarz/ Thuer. Wald,Thüringen
Tabarz/ Thür. Wald,Thüringen
Tacherting,Bayern
Taching a. See,Bayern
Tackesdorf,Schleswig-Holstein
Tackesdorf-Nord,Schleswig-Holstein
Taeferrot,Baden-Württemberg
Taennesberg,Bayern
Täferrot,Baden-Württemberg
Tagmersheim,Bayern
Talheim,Baden-Württemberg
Tambach-Dietharz/ Thuer.,Thüringen
Tambach-Dietharz/ Thür.,Thüringen
Tamm,Baden-Württemberg
Tangerhuette u.a.,Sachsen-Anhalt
Tangerhütte u.a.,Sachsen-Anhalt
Tangermuende,Sachsen-Anhalt
Tangermünde,Sachsen-Anhalt
Tangstedt,Schleswig-Holstein
Tann,Bayern
Tanna,Thüringen
Tännesberg,Bayern
Tannhausen,Baden-Württemberg
Tannheim,Baden-Württemberg
Tapfheim,Bayern
Tappenbeck,Niedersachsen
Tarmstedt,Niedersachsen
Tarp,Schleswig-Holstein
Tastrup,Schleswig-Holstein
Tating,Schleswig-Holstein
Tauberbischofsheim,Baden-Württemberg
Tauberrettersheim,Bayern
Taucha,Sachsen
Taufkirchen,Bayern
Taufkirchen (Vils),Bayern
Taunusstein,Hessen
Taura b. Burgstädt,Sachsen
Taura b. Burgstaedt,Sachsen
Tawern,Rheinland-Pfalz
Tecklenburg,Nordrhein-Westfalen
Tegernheim,Bayern
Tegernsee,Bayern
Teisendorf,Bayern
Teising,Bayern
Teisnach,Bayern
Telgte,Nordrhein-Westfalen
Tellingstedt,Schleswig-Holstein
Teltow,Brandenburg
Temnitzquell,Brandenburg
Templin,Brandenburg
Tengen,Baden-Württemberg
Teningen,Baden-Württemberg
Tensfeld,Schleswig-Holstein
Tespe,Niedersachsen
Tessin,Mecklenburg-Vorpommern
Tetenbuell,Schleswig-Holstein
Tetenbüll,Schleswig-Holstein
Tetenhusen,Schleswig-Holstein
Teterow,Mecklenburg-Vorpommern
Tettau,Bayern
Tettenweis,Bayern
Tettnang,Baden-Württemberg
Teublitz,Bayern
Teuchern,Sachsen-Anhalt
Teugn,Bayern
Teunz,Bayern
Teupitz,Brandenburg
Teuschnitz,Bayern
Teutschenthal,Sachsen-Anhalt
Thaining,Bayern
Thale,Sachsen-Anhalt
Thaleischweiler-Froeschen,Rheinland-Pfalz
Thaleischweiler-Fröschen,Rheinland-Pfalz
Thalfang,Rheinland-Pfalz
Thalheim/Erzgebirge,Sachsen
Thalmaessing,Bayern
Thalmassing,Bayern
Thalmässing,Bayern
Thannhausen,Bayern
Thanstein,Bayern
Tharandt u.a.,Sachsen
Thedinghausen,Niedersachsen
Theilenhofen,Bayern
Theilheim,Bayern
Theisseil,Bayern
Themar,Thüringen
Theres,Bayern
Thierhaupten,Bayern
Thiersheim,Bayern
Thierstein,Bayern
Tholey,Saarland
Thomasburg,Niedersachsen
Thuengen,Bayern
Thuengershem,Bayern
Thuine,Niedersachsen
Thum,Sachsen
Thüngen,Bayern
Thüngershem,Bayern
Thurmansbang,Bayern
Thurnau,Bayern
Thyrnau,Bayern
Tiddische,Niedersachsen
Tiefenbach,Bayern
Tiefenbach u.a.,Rheinland-Pfalz
Tiefenbronn,Baden-Württemberg
Tiefenort,Thüringen
Tiefenthal,Rheinland-Pfalz
Timmaspe,Schleswig-Holstein
Timmendorfer Strand,Schleswig-Holstein
Tirschenreuth,Bayern
Titisee-Neustadt,Baden-Württemberg
Titting,Bayern
Tittling,Bayern
Tittmoning,Bayern
Titz,Nordrhein-Westfalen
Todenbuettel,Schleswig-Holstein
Todenbüttel,Schleswig-Holstein
Todendorf,Schleswig-Holstein
Todtmoos,Baden-Württemberg
Todtnau,Baden-Württemberg
Toeging a. Inn,Bayern
Toenisvorst,Nordrhein-Westfalen
Toenning,Schleswig-Holstein
Töging a. Inn,Bayern
Tolk,Schleswig-Holstein
Tönisvorst,Nordrhein-Westfalen
Tonna,Thüringen
Tönning,Schleswig-Holstein
Toppenstedt,Niedersachsen
Torfhaus,Niedersachsen
Torgau,Sachsen
Torgelow,Mecklenburg-Vorpommern
Tostedt,Niedersachsen
Tosterglope,Niedersachsen
Traben-Trarbach,Rheinland-Pfalz
Trabitz,Bayern
Train,Bayern
Traitsching,Bayern
Trappenkamp,Schleswig-Holstein
Trassem u.a.,Rheinland-Pfalz
Traunreut,Bayern
Traunstein,Bayern
Trausnitz,Bayern
Trautskirchen,Bayern
Trebbin,Brandenburg
Trebel,Niedersachsen
Treben,Thüringen
Trebgast,Bayern
Trebsen/Mulde,Sachsen
Trebur,Hessen
Treffelstein,Bayern
Treffurt/Ifta,Thüringen
Treia,Schleswig-Holstein
Treis-Karden,Rheinland-Pfalz
Tremsbuettel,Schleswig-Holstein
Tremsbüttel,Schleswig-Holstein
Trendelburg,Hessen
Trennewurth,Schleswig-Holstein
Treplin,Brandenburg
Treuchtlingen,Bayern
Treuen,Sachsen
Treuenbrietzen,Brandenburg
Triberg im Schwarzwald,Baden-Württemberg
Tribsees,Mecklenburg-Vorpommern
Triefenstein,Bayern
Trier,Rheinland-Pfalz
Trierweiler,Rheinland-Pfalz
Triftern,Bayern
Triglitz,Brandenburg
Trinwillershagen u.a.,Mecklenburg-Vorpommern
Trippstadt u.a.,Rheinland-Pfalz
Triptis,Thüringen
Trittau,Schleswig-Holstein
Trittenheim,Rheinland-Pfalz
Trochtelfingen,Baden-Württemberg
Troestau,Bayern
Troisdorf,Nordrhein-Westfalen
Trossingen,Baden-Württemberg
Tröstau,Bayern
Trostberg,Bayern
Trulben,Rheinland-Pfalz
Trunkelsberg,Bayern
Tschernitz u.a.,Brandenburg
Tschirn,Bayern
Tübingen,Baden-Württemberg
Tuebingen,Baden-Württemberg
Tuelau,Niedersachsen
Tuemlauer Koog,Schleswig-Holstein
Tuerkenfeld,Bayern
Tuerkheim,Bayern
Tuessling,Bayern
Tueßling,Bayern
Tülau,Niedersachsen
Tümlauer Koog,Schleswig-Holstein
Tuningen,Baden-Württemberg
Tuntenhausen,Bayern
Türkenfeld,Bayern
Türkheim,Bayern
Tussenhausen,Bayern
Tüssling,Bayern
Tüßling,Bayern
Tuttlingen,Baden-Württemberg
Tutzing,Bayern
Twedt,Schleswig-Holstein
Twist,Niedersachsen
Twistetal,Hessen
Twistringen,Niedersachsen
u.a.,Niedersachsen
Übach-Palenberg,Nordrhein-Westfalen
Überherrn,Saarland
Überlingen,Baden-Württemberg
Übersee,Bayern
Ubstadt-Weiher,Baden-Württemberg
Uchte,Niedersachsen
Üchtelhausen,Bayern
Uckerland,Mecklenburg-Vorpommern
Uder u.a.,Thüringen
Udestedt,Thüringen
Uebach-Palenberg,Nordrhein-Westfalen
Ueberherrn,Saarland
Ueberlingen,Baden-Württemberg
Uebersee,Bayern
Uebigau-Wahrenbrück,Brandenburg
Uebigau-Wahrenbrueck,Brandenburg
Uechtelhausen,Bayern
Ueckermuende,Mecklenburg-Vorpommern
Ueckermünde,Mecklenburg-Vorpommern
Uedem,Nordrhein-Westfalen
Uehlfeld,Bayern
Uehlingen-Birkendorf,Baden-Württemberg
Uelsen,Niedersachsen
Uelvesbuell,Schleswig-Holstein
Uelvesbüll,Schleswig-Holstein
Uelzen,Niedersachsen
Uersfeld,Rheinland-Pfalz
Uerzig,Rheinland-Pfalz
Uetersen,Schleswig-Holstein
Uettfeld,Rheinland-Pfalz
Uettingen,Bayern
Uetze,Niedersachsen
Uexheim,Rheinland-Pfalz
Uffenheim,Bayern
Uffing a. Staffelsee,Bayern
Uhingen,Baden-Württemberg
Uhldingen-Muehlhofen,Baden-Württemberg
Uhldingen-Mühlhofen,Baden-Württemberg
Ühlingen-Birkendorf,Baden-Württemberg
Ulm,Bayern
Ulm Donau,Baden-Württemberg
Ulmen,Rheinland-Pfalz
Ulrichstein,Hessen
Ulsnis,Schleswig-Holstein
Umkirch,Baden-Württemberg
Ummendorf,Baden-Württemberg
Ummern,Niedersachsen
Undeloh,Niedersachsen
Ungerhausen,Bayern
Unkel,Rheinland-Pfalz
Unlingen,Baden-Württemberg
Unna,Nordrhein-Westfalen
Unnau,Rheinland-Pfalz
Unstruttal,Thüringen
Unter-Hainbrunn,Hessen
Unterammergau,Bayern
Unterbreizbach,Thüringen
Unterdiessen,Bayern
Unterdießen,Bayern
Unterdietfurt,Bayern
Unteregg,Bayern
Untereisesheim,Baden-Württemberg
Unterensingen,Baden-Württemberg
Unterfoehring,Bayern
Unterfoering,Bayern
Unterföhring,Bayern
Untergriesbach,Bayern
Untergruppenbach,Baden-Württemberg
Unterhaching,Bayern
Unterkirnach,Baden-Württemberg
Unterleinleiter,Bayern
Unterluess,Niedersachsen
Unterlueß,Niedersachsen
Unterlüss,Niedersachsen
Unterlüß,Niedersachsen
Untermarchtal,Baden-Württemberg
Untermeitingen,Bayern
Untermerzbach,Bayern
Untermuenkheim,Baden-Württemberg
Untermünkheim,Baden-Württemberg
Unterneukirchen,Bayern
Unterpleichfeld,Bayern
Unterreichenbach,Baden-Württemberg
Unterreit,Bayern
Unterroth,Bayern
Unterschleiheim,Bayern
Unterschleissheim,Bayern
Unterschleißheim,Bayern
Unterschneidheim,Baden-Württemberg
Unterschwaningen,Bayern
Untersiemau,Bayern
Unterstadion,Baden-Württemberg
Untersteinach,Bayern
Unterthingau,Bayern
Unterwaldhausen,Baden-Württemberg
Unterwellenborn,Thüringen
Unterwoessen,Bayern
Unterwössen,Bayern
Untrasried,Bayern
Upahl u.a.,Mecklenburg-Vorpommern
Upgant-Schott,Niedersachsen
Uplengen,Niedersachsen
Urbach,Baden-Württemberg
Urbar (bei Koblenz),Rheinland-Pfalz
Urmitz,Rheinland-Pfalz
Urnshausen,Thüringen
Ursberg,Bayern
Ursensollen,Bayern
Urspringen,Bayern
Ürzig,Rheinland-Pfalz
Usedom u.a.,Mecklenburg-Vorpommern
Usingen,Hessen
Uslar,Niedersachsen
Ustersbach,Bayern
Uttenreuth,Bayern
Uttenweiler,Baden-Württemberg
Üttfeld,Rheinland-Pfalz
Utting a. Ammersee,Bayern
Üttingen,Bayern
Utzenfeld,Baden-Württemberg
Üxheim,Rheinland-Pfalz
Vaale,Schleswig-Holstein
Vacha,Thüringen
Vachendorf,Bayern
Vahlbruch,Niedersachsen
Vaihingen an der Enz,Baden-Württemberg
Vallendar,Rheinland-Pfalz
Valley,Bayern
Varel,Niedersachsen
Varrel,Niedersachsen
Vastorf,Niedersachsen
Vaterstetten,Bayern
Vechelde,Niedersachsen
Vechta,Niedersachsen
Veilsdorf,Thüringen
Veitsbronn,Bayern
Veitshöchheim,Bayern
Veitshoechheim,Bayern
Velbert,Nordrhein-Westfalen
Velburg,Bayern
Velden,Bayern
Velden/Hartenstein,Bayern
Velen,Nordrhein-Westfalen
Velgast,Mecklenburg-Vorpommern
Vellahn,Mecklenburg-Vorpommern
Vellberg,Baden-Württemberg
Vellmar,Hessen
Velpke,Niedersachsen
Velten,Brandenburg
Venningen,Rheinland-Pfalz
Verden,Niedersachsen
Veringenstadt,Baden-Württemberg
Verl,Nordrhein-Westfalen
Versmold,Nordrhein-Westfalen
Vestenbergsgreuth,Bayern
Vetschau,Brandenburg
Vettelschloss,Rheinland-Pfalz
Vettelschloß,Rheinland-Pfalz
Vettweiss,Nordrhein-Westfalen
Vettweiß,Nordrhein-Westfalen
Viechtach,Bayern
Viereth-Trunstadt,Bayern
Vierhoefen,Niedersachsen
Vierhöfen,Niedersachsen
Vierkirchen,Bayern
Viernau u.a.,Thüringen
Viernheim,Hessen
Viersen,Nordrhein-Westfalen
Vilgertshofen,Bayern
Villigendorf,Baden-Württemberg
Villingen Schwenningen,Baden-Württemberg
Villingen-Schweningen,Baden-Württemberg
Villingen-Schwenning,Baden-Württemberg
Villingen-Schwenningen,Baden-Württemberg
Villingendorf,Baden-Württemberg
Villmar,Hessen
Vilsbiburg,Bayern
Vilseck,Bayern
Vilsheim,Bayern
Vilshofen an der Donau,Bayern
Vinningen,Rheinland-Pfalz
Vioel,Schleswig-Holstein
Viöl,Schleswig-Holstein
Visbek,Niedersachsen
Visselhoevede,Niedersachsen
Visselhövede,Niedersachsen
Vlotho,Nordrhein-Westfalen
Voegelsen,Niedersachsen
Voehl,Hessen
Voehrenbach,Baden-Württemberg
Voehringen,Baden-Württemberg
Voelklingen,Saarland
Voelpke,Sachsen-Anhalt
Voerde,Nordrhein-Westfalen
Voerde (Niederrhein),Nordrhein-Westfalen
Voerstetten,Baden-Württemberg
Vogelsang,Mecklenburg-Vorpommern
Vogelsang-Warsin,Mecklenburg-Vorpommern
Vögelsen,Niedersachsen
Vogt,Baden-Württemberg
Vogtareuth,Bayern
Vogtei,Thüringen
Vogtsburg im Kaiserstuhl,Baden-Württemberg
Vohburg a.d. Donau,Bayern
Vohenstrauss,Bayern
Vohenstrauß,Bayern
Vöhl,Hessen
Vöhrenbach,Baden-Württemberg
Vöhringen,Baden-Württemberg
Volkach,Bayern
Volkenschwand,Bayern
Volkertshausen,Baden-Württemberg
Völklingen,Saarland
Volkmarsen,Hessen
Völpke,Sachsen-Anhalt
Volsemenhusen,Schleswig-Holstein
Voltlage,Niedersachsen
Vorbach,Bayern
Vordorf,Niedersachsen
Vorra,Bayern
Vörstetten,Baden-Württemberg
Vreden,Nordrhein-Westfalen
Vrees,Niedersachsen
Waabs,Schleswig-Holstein
Waake u.a.,Niedersachsen
Waakirchen,Bayern
Waal,Bayern
Wabern,Hessen
Wachau,Sachsen
Wachenheim an der Weinstrasse,Rheinland-Pfalz
Wachenheim an der Weinstraße,Rheinland-Pfalz
Wachenroth,Bayern
Wachsenburg,Thüringen
Wachtberg,Nordrhein-Westfalen
Wachtendonk,Nordrhein-Westfalen
Wächtersbach,Hessen
Wacken,Schleswig-Holstein
Wackernheim,Rheinland-Pfalz
Wackersberg,Bayern
Wackersdorf,Bayern
Waddeweitz,Niedersachsen
Wadern,Saarland
Wadersloh,Nordrhein-Westfalen
Wadgassen,Saarland
Waechtersbach,Hessen
Waeschenbeuren,Baden-Württemberg
Waffenbrunn,Bayern
Wagenfeld,Niedersachsen
Wagenhoff,Niedersachsen
Waghaeusel,Baden-Württemberg
Waghäusel,Baden-Württemberg
Waging a. See,Bayern
Waging am See,Bayern
Wahlsburg,Niedersachsen
Wahlstedt,Schleswig-Holstein
Wahrenholz,Niedersachsen
Waiblingen,Baden-Württemberg
Waibstadt,Baden-Württemberg
Waidhaus,Bayern
Waidhofen,Bayern
Waigandshain,Rheinland-Pfalz
Waigolshausen,Bayern
Wain,Baden-Württemberg
Waischenfeld,Bayern
Walchensee,Bayern
Walchum,Niedersachsen
Wald,Bayern
Wald-Michelbach,Hessen
Waldachtal,Baden-Württemberg
Waldalgesheim,Rheinland-Pfalz
Waldaschaff,Bayern
Waldaschaffer Forst,Bayern
Waldböckelheim,Rheinland-Pfalz
Waldboeckelheim,Rheinland-Pfalz
Waldbreitbach,Rheinland-Pfalz
Waldbroel,Nordrhein-Westfalen
Waldbröl,Nordrhein-Westfalen
Waldbronn,Baden-Württemberg
Waldbrunn,Hessen
Waldbuettelbrunn,Bayern
Waldburg,Baden-Württemberg
Waldbüttelbrunn,Bayern
Walddorfhaeslach,Baden-Württemberg
Walddorfhäslach,Baden-Württemberg
Waldeck,Hessen
Waldems,Hessen
Waldenbuch,Baden-Württemberg
Waldenburg,Sachsen
Walderbach,Bayern
Waldershof,Bayern
Waldesch,Rheinland-Pfalz
Waldfeucht,Nordrhein-Westfalen
Waldfischbach Burgalben,Rheinland-Pfalz
Waldfischbach-Burgalben,Rheinland-Pfalz
Waldgrehweiler,Rheinland-Pfalz
Waldheim,Sachsen
Waldkappel,Hessen
Waldkirch,Baden-Württemberg
Waldkirchen,Bayern
Waldkraiburg,Bayern
Waldleiningen,Rheinland-Pfalz
Waldmohr,Rheinland-Pfalz
Waldmuenchen,Bayern
Waldmünchen,Bayern
Waldolms,Hessen
Waldorf,Rheinland-Pfalz
Waldrach,Rheinland-Pfalz
Waldrehna,Brandenburg
Waldsassen,Bayern
Waldsee,Rheinland-Pfalz
Waldshut-Tiengen,Baden-Württemberg
Waldstetten,Bayern
Waldthurn,Bayern
Walheim,Baden-Württemberg
Walkenried,Niedersachsen
Walkertshofen,Bayern
Walldorf,Thüringen
Wallduern,Baden-Württemberg
Walldürn,Baden-Württemberg
Wallenfels,Bayern
Wallenhorst,Niedersachsen
Wallerfangen,Saarland
Wallerfing,Bayern
Wallersdorf,Bayern
Wallerstein,Bayern
Wallertheim,Rheinland-Pfalz
Wallgau,Bayern
Wallhalben u.a.,Rheinland-Pfalz
Wallhausen,Baden-Württemberg
Wallmoden,Niedersachsen
Wallstawe,Sachsen-Anhalt
Walluf,Hessen
Walpertskirchen,Bayern
Walsdorf,Bayern
Walsrode,Niedersachsen
Waltenhofen,Bayern
Waltershausen,Thüringen
Walting,Bayern
Waltrop,Nordrhein-Westfalen
Walzbachtal,Baden-Württemberg
Wanderup,Schleswig-Holstein
Wandlitz,Brandenburg
Wanfried,Hessen
Wangen,Baden-Württemberg
Wangen im Allgaeu,Baden-Württemberg
Wangen im Allgäu,Baden-Württemberg
Wangerland,Niedersachsen
Wangerooge,Niedersachsen
Wankendorf,Schleswig-Holstein
Wanna,Niedersachsen
Wannweil,Baden-Württemberg
Wanzleben-Boerde,Sachsen-Anhalt
Wanzleben-Börde,Sachsen-Anhalt
Warberg,Niedersachsen
Warburg,Nordrhein-Westfalen
Wardenburg,Niedersachsen
Warder,Schleswig-Holstein
Wardow u.a.,Mecklenburg-Vorpommern
Waren/ Mueritz,Mecklenburg-Vorpommern
Waren/ Müritz,Mecklenburg-Vorpommern
Warendorf,Nordrhein-Westfalen
Warin,Mecklenburg-Vorpommern
Warmensteinach,Bayern
Warmsen,Niedersachsen
Warngau,Bayern
Warnow,Mecklenburg-Vorpommern
Warpe,Niedersachsen
Warstein,Nordrhein-Westfalen
Wartenberg,Hessen
Warthausen,Baden-Württemberg
Wartmannsroth,Bayern
Wasbek,Schleswig-Holstein
Wasbuettel,Niedersachsen
Wasbüttel,Niedersachsen
Wäschenbeuren,Baden-Württemberg
Wassenberg,Nordrhein-Westfalen
Wasserburg (Bodensee),Bayern
Wasserburg a. Inn,Bayern
Wasserliesch,Rheinland-Pfalz
Wasserlosen,Bayern
Wassertrüdingen,Bayern
Wassertruedingen,Bayern
Wasungen,Thüringen
Wathlingen,Niedersachsen
Wattendorf,Bayern
Wattenheim,Rheinland-Pfalz
Waxweiler,Rheinland-Pfalz
Wechingen,Bayern
Weddingstedt,Schleswig-Holstein
Wedel,Schleswig-Holstein
Wedemark,Niedersachsen
Weener,Niedersachsen
Wees,Schleswig-Holstein
Weeze,Nordrhein-Westfalen
Wefensleben,Sachsen-Anhalt
Weferlingen,Sachsen-Anhalt
Wegberg,Nordrhein-Westfalen
Wegeleben,Sachsen-Anhalt
Wegenstedt,Sachsen-Anhalt
Weggen-Ziegelhuette,Baden-Württemberg
Weggen-Ziegelhütte,Baden-Württemberg
Wegscheid,Bayern
Wehingen,Baden-Württemberg
Wehlen,Sachsen
Wehr,Baden-Württemberg
Wehrbleck,Niedersachsen
Wehretal,Hessen
Wehrheim,Hessen
Wehringen,Bayern
Weibersbrunn,Bayern
Weichering,Bayern
Weichs,Bayern
Weida,Thüringen
Weiden,Bayern
Weiden in der OPf.,Bayern
Weidenbach,Bayern
Weidenberg,Bayern
Weidenhof,Schleswig-Holstein
Weidenstetten,Baden-Württemberg
Weidenthal,Rheinland-Pfalz
Weidhausen b. Coburg,Bayern
Weiding,Bayern
Weigendorf,Bayern
Weihenzell,Bayern
Weiherhammer,Bayern
Weihmichl,Bayern
Weikersheim,Baden-Württemberg
Weil,Bayern
Weil am Rhein,Baden-Württemberg
Weil der Stadt,Baden-Württemberg
Weil im Schoenbuch,Baden-Württemberg
Weil im Schönbuch,Baden-Württemberg
Weilar,Thüringen
Weilbach,Bayern
Weilburg,Hessen
Weilen unter den Rinnen,Baden-Württemberg
Weiler,Bayern
Weiler bei Bingen,Rheinland-Pfalz
Weiler-Simmerberg,Bayern
Weilerbach,Bayern
Weilerbach u.a.,Rheinland-Pfalz
Weilersbach,Bayern
Weilerswist,Nordrhein-Westfalen
Weilheim,Baden-Württemberg
Weilheim an der Teck,Baden-Württemberg
Weilheim i. OB,Bayern
Weilmuenster,Hessen
Weilmünster,Hessen
Weilrod,Hessen
Weiltingen,Bayern
Weimar,Thüringen
Weimar (Lahn),Hessen
Weinbach,Hessen
Weinbergen,Thüringen
Weinboehla,Sachsen
Weinböhla,Sachsen
Weingarten,Baden-Württemberg
Weingarten (Pfalz),Rheinland-Pfalz
Weinheim,Baden-Württemberg
Weinsberg,Baden-Württemberg
Weinstadt,Baden-Württemberg
Weischlitz u.a.,Sachsen
Weisenbach,Baden-Württemberg
Weisendorf,Bayern
Weisenheim am Berg,Rheinland-Pfalz
Weisenheim am Sand,Rheinland-Pfalz
Weiskirchen,Saarland
Weismain,Bayern
Weissach,Baden-Württemberg
Weissach im Tal,Baden-Württemberg
Weissbach,Baden-Württemberg
Weißbach,Baden-Württemberg
Weissdorf,Bayern
Weißdorf,Bayern
Weissenberg,Sachsen
Weißenberg,Sachsen
Weissenborn,Hessen
Weißenborn,Hessen
Weissenbrunn,Bayern
Weißenbrunn,Bayern
Weissenburg i. Bay.,Bayern
Weißenburg i. Bay.,Bayern
Weissendorf,Thüringen
Weißendorf,Thüringen
Weissenfels,Sachsen-Anhalt
Weißenfels,Sachsen-Anhalt
Weissenhorn,Bayern
Weißenhorn,Bayern
Weissenohe,Bayern
Weißenohe,Bayern
Weissensee,Thüringen
Weißensee,Thüringen
Weissenstadt,Bayern
Weißenstadt,Bayern
Weissenthurm,Rheinland-Pfalz
Weißenthurm,Rheinland-Pfalz
Weisskeissel,Sachsen
Weißkeißel,Sachsen
Weisswasser,Sachsen
Weißwasser,Sachsen
Weisweil,Baden-Württemberg
Weitefeld,Rheinland-Pfalz
Weitersburg,Rheinland-Pfalz
Weiterstadt,Hessen
Weitersweiler,Rheinland-Pfalz
Weitnau,Bayern
Weitramsdorf,Bayern
Welden,Bayern
Welle,Niedersachsen
Wellendingen,Baden-Württemberg
Wellheim,Bayern
Welling u.a.,Rheinland-Pfalz
Welschbillig,Rheinland-Pfalz
Welsleben,Sachsen-Anhalt
Welver,Nordrhein-Westfalen
Welzheim,Baden-Württemberg
Welzow,Brandenburg
Wemding,Bayern
Wendeburg,Niedersachsen
Wendelstein,Bayern
Wenden,Nordrhein-Westfalen
Wendisch Evern,Niedersachsen
Wendisch Rietz,Brandenburg
Wendisch-Evern,Niedersachsen
Wendlingen am Neckar,Baden-Württemberg
Weng,Bayern
Wennigsen,Niedersachsen
Wennigsen (Deister),Niedersachsen
Wenningstedt-Braderup (Sylt),Schleswig-Holstein
